MarketHourUTC;MarketHourCET;FFR demand (MW/hour);Total accepted FFR (MW/hour);Marginal price (EUR/MW/hour)
2021-07-10 10:00:00+00:00;2021-07-10 12:00:00+00:00;0;0;0
2021-07-10 11:00:00+00:00;2021-07-10 13:00:00+00:00;0;0;0
2021-07-10 12:00:00+00:00;2021-07-10 14:00:00+00:00;0;0;0
2021-07-10 13:00:00+00:00;2021-07-10 15:00:00+00:00;0;0;0
2021-07-10 14:00:00+00:00;2021-07-10 16:00:00+00:00;0;0;0
2021-07-10 15:00:00+00:00;2021-07-10 17:00:00+00:00;0;0;0
2021-07-10 16:00:00+00:00;2021-07-10 18:00:00+00:00;0;0;0
2021-07-10 17:00:00+00:00;2021-07-10 19:00:00+00:00;0;0;0
2021-07-10 18:00:00+00:00;2021-07-10 20:00:00+00:00;0;0;0
2021-07-10 19:00:00+00:00;2021-07-10 21:00:00+00:00;0;0;0
2021-07-10 20:00:00+00:00;2021-07-10 22:00:00+00:00;0;0;0
2021-07-10 21:00:00+00:00;2021-07-10 23:00:00+00:00;0;0;0
2021-07-10 22:00:00+00:00;2021-07-11 00:00:00+00:00;0,8;1;280,09
2021-07-10 23:00:00+00:00;2021-07-11 01:00:00+00:00;3,9;3,9;271,75
2021-07-11 00:00:00+00:00;2021-07-11 02:00:00+00:00;2,5;2,5;267,72
2021-07-11 01:00:00+00:00;2021-07-11 03:00:00+00:00;3,4;3,4;262,74
2021-07-11 02:00:00+00:00;2021-07-11 04:00:00+00:00;3,6;3,6;261,4
2021-07-11 03:00:00+00:00;2021-07-11 05:00:00+00:00;2,6;2,6;261,26
2021-07-11 04:00:00+00:00;2021-07-11 06:00:00+00:00;0;0;0
2021-07-11 05:00:00+00:00;2021-07-11 07:00:00+00:00;0;0;0
2021-07-11 06:00:00+00:00;2021-07-11 08:00:00+00:00;0;0;0
2021-07-11 07:00:00+00:00;2021-07-11 09:00:00+00:00;0;0;0
2021-07-11 08:00:00+00:00;2021-07-11 10:00:00+00:00;0;0;0
2021-07-11 09:00:00+00:00;2021-07-11 11:00:00+00:00;0;0;0
2021-07-11 10:00:00+00:00;2021-07-11 12:00:00+00:00;0;0;0
2021-07-11 11:00:00+00:00;2021-07-11 13:00:00+00:00;0;0;0
2021-07-11 12:00:00+00:00;2021-07-11 14:00:00+00:00;0;0;0
2021-07-11 13:00:00+00:00;2021-07-11 15:00:00+00:00;0;0;0
2021-07-11 14:00:00+00:00;2021-07-11 16:00:00+00:00;0;0;0
2021-07-11 15:00:00+00:00;2021-07-11 17:00:00+00:00;0;0;0
2021-07-11 16:00:00+00:00;2021-07-11 18:00:00+00:00;0;0;0
2021-07-11 17:00:00+00:00;2021-07-11 19:00:00+00:00;0;0;0
2021-07-11 18:00:00+00:00;2021-07-11 20:00:00+00:00;0;0;0
2021-07-11 19:00:00+00:00;2021-07-11 21:00:00+00:00;0;0;0
2021-07-11 20:00:00+00:00;2021-07-11 22:00:00+00:00;0;0;0
2021-07-11 21:00:00+00:00;2021-07-11 23:00:00+00:00;0;0;0
2021-07-11 22:00:00+00:00;2021-07-12 00:00:00+00:00;0;0;0
2021-07-11 23:00:00+00:00;2021-07-12 01:00:00+00:00;0,8;0,8;822,3
2021-07-12 00:00:00+00:00;2021-07-12 02:00:00+00:00;4,1;4,1;269,06
2021-07-12 01:00:00+00:00;2021-07-12 03:00:00+00:00;5,2;5,2;267,98
2021-07-12 02:00:00+00:00;2021-07-12 04:00:00+00:00;5,8;5,8;268,12
2021-07-12 03:00:00+00:00;2021-07-12 05:00:00+00:00;5;5;271,21
2021-07-12 04:00:00+00:00;2021-07-12 06:00:00+00:00;0,9;0,9;289,9
2021-07-12 05:00:00+00:00;2021-07-12 07:00:00+00:00;0;0;0
2021-07-12 06:00:00+00:00;2021-07-12 08:00:00+00:00;0;0;0
2021-07-12 07:00:00+00:00;2021-07-12 09:00:00+00:00;0;0;0
2021-07-12 08:00:00+00:00;2021-07-12 10:00:00+00:00;0;0;0
2021-07-12 09:00:00+00:00;2021-07-12 11:00:00+00:00;0;0;0
2021-07-12 10:00:00+00:00;2021-07-12 12:00:00+00:00;0;0;0
2021-07-12 11:00:00+00:00;2021-07-12 13:00:00+00:00;0;0;0
2021-07-12 12:00:00+00:00;2021-07-12 14:00:00+00:00;0;0;0
2021-07-12 13:00:00+00:00;2021-07-12 15:00:00+00:00;0;0;0
2021-07-12 14:00:00+00:00;2021-07-12 16:00:00+00:00;0;0;0
2021-07-12 15:00:00+00:00;2021-07-12 17:00:00+00:00;0;0;0
2021-07-12 16:00:00+00:00;2021-07-12 18:00:00+00:00;0;0;0
2021-07-12 17:00:00+00:00;2021-07-12 19:00:00+00:00;0;0;0
2021-07-12 18:00:00+00:00;2021-07-12 20:00:00+00:00;0;0;0
2021-07-12 19:00:00+00:00;2021-07-12 21:00:00+00:00;0;0;0
2021-07-12 20:00:00+00:00;2021-07-12 22:00:00+00:00;0;0;0
2021-07-12 21:00:00+00:00;2021-07-12 23:00:00+00:00;0;0;0
2021-07-12 22:00:00+00:00;2021-07-13 00:00:00+00:00;0;0;0
2021-07-12 23:00:00+00:00;2021-07-13 01:00:00+00:00;2,7;2,7;278,61
2021-07-13 00:00:00+00:00;2021-07-13 02:00:00+00:00;1,7;1,7;276,32
2021-07-13 01:00:00+00:00;2021-07-13 03:00:00+00:00;2,8;2,8;272,16
2021-07-13 02:00:00+00:00;2021-07-13 04:00:00+00:00;3,7;3,7;272,16
2021-07-13 03:00:00+00:00;2021-07-13 05:00:00+00:00;2,6;2,6;279,69
2021-07-13 04:00:00+00:00;2021-07-13 06:00:00+00:00;0;0;0
2021-07-13 05:00:00+00:00;2021-07-13 07:00:00+00:00;0;0;0
2021-07-13 06:00:00+00:00;2021-07-13 08:00:00+00:00;0;0;0
2021-07-13 07:00:00+00:00;2021-07-13 09:00:00+00:00;0;0;0
2021-07-13 08:00:00+00:00;2021-07-13 10:00:00+00:00;0;0;0
2021-07-13 09:00:00+00:00;2021-07-13 11:00:00+00:00;0;0;0
2021-07-13 10:00:00+00:00;2021-07-13 12:00:00+00:00;0;0;0
2021-07-13 11:00:00+00:00;2021-07-13 13:00:00+00:00;0;0;0
2021-07-13 12:00:00+00:00;2021-07-13 14:00:00+00:00;0;0;0
2021-07-13 13:00:00+00:00;2021-07-13 15:00:00+00:00;0;0;0
2021-07-13 14:00:00+00:00;2021-07-13 16:00:00+00:00;0;0;0
2021-07-13 15:00:00+00:00;2021-07-13 17:00:00+00:00;0;0;0
2021-07-13 16:00:00+00:00;2021-07-13 18:00:00+00:00;0;0;0
2021-07-13 17:00:00+00:00;2021-07-13 19:00:00+00:00;0;0;0
2021-07-13 18:00:00+00:00;2021-07-13 20:00:00+00:00;0;0;0
2021-07-13 19:00:00+00:00;2021-07-13 21:00:00+00:00;0;0;0
2021-07-13 20:00:00+00:00;2021-07-13 22:00:00+00:00;0;0;0
2021-07-13 21:00:00+00:00;2021-07-13 23:00:00+00:00;0;0;0
2021-07-13 22:00:00+00:00;2021-07-14 00:00:00+00:00;0;0;0
2021-07-13 23:00:00+00:00;2021-07-14 01:00:00+00:00;0;0;0
2021-07-14 00:00:00+00:00;2021-07-14 02:00:00+00:00;3,2;3,2;267,03
2021-07-14 01:00:00+00:00;2021-07-14 03:00:00+00:00;3,8;3,8;266,89
2021-07-14 02:00:00+00:00;2021-07-14 04:00:00+00:00;4;4;268,5
2021-07-14 03:00:00+00:00;2021-07-14 05:00:00+00:00;2,7;2,7;273,08
2021-07-14 04:00:00+00:00;2021-07-14 06:00:00+00:00;0;0;0
2021-07-14 05:00:00+00:00;2021-07-14 07:00:00+00:00;0;0;0
2021-07-14 06:00:00+00:00;2021-07-14 08:00:00+00:00;0;0;0
2021-07-14 07:00:00+00:00;2021-07-14 09:00:00+00:00;0;0;0
2021-07-14 08:00:00+00:00;2021-07-14 10:00:00+00:00;0;0;0
2021-07-14 09:00:00+00:00;2021-07-14 11:00:00+00:00;0;0;0
2021-07-14 10:00:00+00:00;2021-07-14 12:00:00+00:00;0;0;0
2021-07-14 11:00:00+00:00;2021-07-14 13:00:00+00:00;0;0;0
2021-07-14 12:00:00+00:00;2021-07-14 14:00:00+00:00;0;0;0
2021-07-14 13:00:00+00:00;2021-07-14 15:00:00+00:00;0;0;0
2021-07-14 14:00:00+00:00;2021-07-14 16:00:00+00:00;0;0;0
2021-07-14 15:00:00+00:00;2021-07-14 17:00:00+00:00;0;0;0
2021-07-14 16:00:00+00:00;2021-07-14 18:00:00+00:00;0;0;0
2021-07-14 17:00:00+00:00;2021-07-14 19:00:00+00:00;0;0;0
2021-07-14 18:00:00+00:00;2021-07-14 20:00:00+00:00;0;0;0
2021-07-14 19:00:00+00:00;2021-07-14 21:00:00+00:00;0;0;0
2021-07-14 20:00:00+00:00;2021-07-14 22:00:00+00:00;0;0;0
2021-07-14 21:00:00+00:00;2021-07-14 23:00:00+00:00;0;0;0
2021-07-14 22:00:00+00:00;2021-07-15 00:00:00+00:00;0;0;0
2021-07-14 23:00:00+00:00;2021-07-15 01:00:00+00:00;2,9;2,9;271,35
2021-07-15 00:00:00+00:00;2021-07-15 02:00:00+00:00;0,3;0,5;270,27
2021-07-15 01:00:00+00:00;2021-07-15 03:00:00+00:00;0,7;0,7;270,27
2021-07-15 02:00:00+00:00;2021-07-15 04:00:00+00:00;1,6;1,6;272,56
2021-07-15 03:00:00+00:00;2021-07-15 05:00:00+00:00;1;1;275,92
2021-07-15 04:00:00+00:00;2021-07-15 06:00:00+00:00;0;0;0
2021-07-15 05:00:00+00:00;2021-07-15 07:00:00+00:00;0;0;0
2021-07-15 06:00:00+00:00;2021-07-15 08:00:00+00:00;0;0;0
2021-07-15 07:00:00+00:00;2021-07-15 09:00:00+00:00;0;0;0
2021-07-15 08:00:00+00:00;2021-07-15 10:00:00+00:00;0;0;0
2021-07-15 09:00:00+00:00;2021-07-15 11:00:00+00:00;0;0;0
2021-07-15 10:00:00+00:00;2021-07-15 12:00:00+00:00;0;0;0
2021-07-15 11:00:00+00:00;2021-07-15 13:00:00+00:00;0;0;0
2021-07-15 12:00:00+00:00;2021-07-15 14:00:00+00:00;0;0;0
2021-07-15 13:00:00+00:00;2021-07-15 15:00:00+00:00;0;0;0
2021-07-15 14:00:00+00:00;2021-07-15 16:00:00+00:00;0;0;0
2021-07-15 15:00:00+00:00;2021-07-15 17:00:00+00:00;0;0;0
2021-07-15 16:00:00+00:00;2021-07-15 18:00:00+00:00;0;0;0
2021-07-15 17:00:00+00:00;2021-07-15 19:00:00+00:00;0;0;0
2021-07-15 18:00:00+00:00;2021-07-15 20:00:00+00:00;0;0;0
2021-07-15 19:00:00+00:00;2021-07-15 21:00:00+00:00;0;0;0
2021-07-15 20:00:00+00:00;2021-07-15 22:00:00+00:00;0;0;0
2021-07-15 21:00:00+00:00;2021-07-15 23:00:00+00:00;0;0;0
2021-07-15 22:00:00+00:00;2021-07-16 00:00:00+00:00;0;0;0
2021-07-15 23:00:00+00:00;2021-07-16 01:00:00+00:00;1,4;1,4;268,9
2021-07-16 00:00:00+00:00;2021-07-16 02:00:00+00:00;4,1;4,1;267,16
2021-07-16 01:00:00+00:00;2021-07-16 03:00:00+00:00;4,8;4,8;265,81
2021-07-16 02:00:00+00:00;2021-07-16 04:00:00+00:00;5,1;5,1;266,62
2021-07-16 03:00:00+00:00;2021-07-16 05:00:00+00:00;4,6;4,6;270,79
2021-07-16 04:00:00+00:00;2021-07-16 06:00:00+00:00;1,3;1,3;840,4
2021-07-16 05:00:00+00:00;2021-07-16 07:00:00+00:00;0;0;0
2021-07-16 06:00:00+00:00;2021-07-16 08:00:00+00:00;0;0;0
2021-07-16 07:00:00+00:00;2021-07-16 09:00:00+00:00;0;0;0
2021-07-16 08:00:00+00:00;2021-07-16 10:00:00+00:00;0;0;0
2021-07-16 09:00:00+00:00;2021-07-16 11:00:00+00:00;0;0;0
2021-07-16 10:00:00+00:00;2021-07-16 12:00:00+00:00;0;0;0
2021-07-16 11:00:00+00:00;2021-07-16 13:00:00+00:00;0;0;0
2021-07-16 12:00:00+00:00;2021-07-16 14:00:00+00:00;0;0;0
2021-07-16 13:00:00+00:00;2021-07-16 15:00:00+00:00;0;0;0
2021-07-16 14:00:00+00:00;2021-07-16 16:00:00+00:00;0;0;0
2021-07-16 15:00:00+00:00;2021-07-16 17:00:00+00:00;0;0;0
2021-07-16 16:00:00+00:00;2021-07-16 18:00:00+00:00;0;0;0
2021-07-16 17:00:00+00:00;2021-07-16 19:00:00+00:00;0;0;0
2021-07-16 18:00:00+00:00;2021-07-16 20:00:00+00:00;0;0;0
2021-07-16 19:00:00+00:00;2021-07-16 21:00:00+00:00;0;0;0
2021-07-16 20:00:00+00:00;2021-07-16 22:00:00+00:00;0;0;0
2021-07-16 21:00:00+00:00;2021-07-16 23:00:00+00:00;0;0;0
2021-07-16 22:00:00+00:00;2021-07-17 00:00:00+00:00;3,5;3,5;272,57
2021-07-16 23:00:00+00:00;2021-07-17 01:00:00+00:00;6;6;268,4
2021-07-17 00:00:00+00:00;2021-07-17 02:00:00+00:00;2,2;2,2;266,52
2021-07-17 01:00:00+00:00;2021-07-17 03:00:00+00:00;3,1;3,1;265,31
2021-07-17 02:00:00+00:00;2021-07-17 04:00:00+00:00;3,8;3,8;266,11
2021-07-17 03:00:00+00:00;2021-07-17 05:00:00+00:00;4;4;270,15
2021-07-17 04:00:00+00:00;2021-07-17 06:00:00+00:00;2,3;2,3;287,36
2021-07-17 05:00:00+00:00;2021-07-17 07:00:00+00:00;0;0;0
2021-07-17 06:00:00+00:00;2021-07-17 08:00:00+00:00;0;0;0
2021-07-17 07:00:00+00:00;2021-07-17 09:00:00+00:00;0;0;0
2021-07-17 08:00:00+00:00;2021-07-17 10:00:00+00:00;0;0;0
2021-07-17 09:00:00+00:00;2021-07-17 11:00:00+00:00;0;0;0
2021-07-17 10:00:00+00:00;2021-07-17 12:00:00+00:00;0;0;0
2021-07-17 11:00:00+00:00;2021-07-17 13:00:00+00:00;0;0;0
2021-07-17 12:00:00+00:00;2021-07-17 14:00:00+00:00;0;0;0
2021-07-17 13:00:00+00:00;2021-07-17 15:00:00+00:00;0;0;0
2021-07-17 14:00:00+00:00;2021-07-17 16:00:00+00:00;0;0;0
2021-07-17 15:00:00+00:00;2021-07-17 17:00:00+00:00;0;0;0
2021-07-17 16:00:00+00:00;2021-07-17 18:00:00+00:00;0;0;0
2021-07-17 17:00:00+00:00;2021-07-17 19:00:00+00:00;0;0;0
2021-07-17 18:00:00+00:00;2021-07-17 20:00:00+00:00;0;0;0
2021-07-17 19:00:00+00:00;2021-07-17 21:00:00+00:00;0;0;0
2021-07-17 20:00:00+00:00;2021-07-17 22:00:00+00:00;0;0;0
2021-07-17 21:00:00+00:00;2021-07-17 23:00:00+00:00;0;0;0
2021-07-17 22:00:00+00:00;2021-07-18 00:00:00+00:00;8,9;9,5;808,4
2021-07-17 23:00:00+00:00;2021-07-18 01:00:00+00:00;10,3;14,4;807,2
2021-07-18 00:00:00+00:00;2021-07-18 02:00:00+00:00;7,6;8,8;796,4
2021-07-18 01:00:00+00:00;2021-07-18 03:00:00+00:00;8,2;9,1;793,1
2021-07-18 02:00:00+00:00;2021-07-18 04:00:00+00:00;8,8;9,4;788,6
2021-07-18 03:00:00+00:00;2021-07-18 05:00:00+00:00;8,8;9,4;789,4
2021-07-18 04:00:00+00:00;2021-07-18 06:00:00+00:00;6,9;8,5;793,7
2021-07-18 05:00:00+00:00;2021-07-18 07:00:00+00:00;4,2;4,2;237,05
2021-07-18 06:00:00+00:00;2021-07-18 08:00:00+00:00;0,8;0,8;238,66
2021-07-18 07:00:00+00:00;2021-07-18 09:00:00+00:00;0;0;0
2021-07-18 08:00:00+00:00;2021-07-18 10:00:00+00:00;0;0;0
2021-07-18 09:00:00+00:00;2021-07-18 11:00:00+00:00;0;0;0
2021-07-18 10:00:00+00:00;2021-07-18 12:00:00+00:00;0;0;0
2021-07-18 11:00:00+00:00;2021-07-18 13:00:00+00:00;0;0;0
2021-07-18 12:00:00+00:00;2021-07-18 14:00:00+00:00;0;0;0
2021-07-18 13:00:00+00:00;2021-07-18 15:00:00+00:00;0,2;0,5;184,61
2021-07-18 14:00:00+00:00;2021-07-18 16:00:00+00:00;0,5;0,5;184,61
2021-07-18 15:00:00+00:00;2021-07-18 17:00:00+00:00;0;0;0
2021-07-18 16:00:00+00:00;2021-07-18 18:00:00+00:00;0;0;0
2021-07-18 17:00:00+00:00;2021-07-18 19:00:00+00:00;0;0;0
2021-07-18 18:00:00+00:00;2021-07-18 20:00:00+00:00;0;0;0
2021-07-18 19:00:00+00:00;2021-07-18 21:00:00+00:00;1;1;272,14
2021-07-18 20:00:00+00:00;2021-07-18 22:00:00+00:00;2,3;2,3;281,28
2021-07-18 21:00:00+00:00;2021-07-18 23:00:00+00:00;4,1;4,1;278,19
2021-07-18 22:00:00+00:00;2021-07-19 00:00:00+00:00;0;0;0
2021-07-18 23:00:00+00:00;2021-07-19 01:00:00+00:00;2,3;2,3;254,39
2021-07-19 00:00:00+00:00;2021-07-19 02:00:00+00:00;11,6;14,4;813,9
2021-07-19 01:00:00+00:00;2021-07-19 03:00:00+00:00;12;14,4;814,1
2021-07-19 02:00:00+00:00;2021-07-19 04:00:00+00:00;12,3;14,4;817,9
2021-07-19 03:00:00+00:00;2021-07-19 05:00:00+00:00;12,7;14,4;826,3
2021-07-19 04:00:00+00:00;2021-07-19 06:00:00+00:00;11,1;14,4;849,7
2021-07-19 05:00:00+00:00;2021-07-19 07:00:00+00:00;8,8;9,4;846,6
2021-07-19 06:00:00+00:00;2021-07-19 08:00:00+00:00;6,1;8,1;851,7
2021-07-19 07:00:00+00:00;2021-07-19 09:00:00+00:00;4,9;4,9;291,64
2021-07-19 08:00:00+00:00;2021-07-19 10:00:00+00:00;4,2;4,2;287,74
2021-07-19 09:00:00+00:00;2021-07-19 11:00:00+00:00;4,3;4,3;285,72
2021-07-19 10:00:00+00:00;2021-07-19 12:00:00+00:00;4,7;4,7;282,09
2021-07-19 11:00:00+00:00;2021-07-19 13:00:00+00:00;5,6;7,8;829,8
2021-07-19 12:00:00+00:00;2021-07-19 14:00:00+00:00;6,2;8,1;824,7
2021-07-19 13:00:00+00:00;2021-07-19 15:00:00+00:00;6,4;8,2;824,2
2021-07-19 14:00:00+00:00;2021-07-19 16:00:00+00:00;6,6;8,3;831,5
2021-07-19 15:00:00+00:00;2021-07-19 17:00:00+00:00;5,5;7,8;840,2
2021-07-19 16:00:00+00:00;2021-07-19 18:00:00+00:00;4,7;4,7;292,72
2021-07-19 17:00:00+00:00;2021-07-19 19:00:00+00:00;4,8;4,8;302,66
2021-07-19 18:00:00+00:00;2021-07-19 20:00:00+00:00;5,3;7,7;862
2021-07-19 19:00:00+00:00;2021-07-19 21:00:00+00:00;6;8;856,7
2021-07-19 20:00:00+00:00;2021-07-19 22:00:00+00:00;6,8;8,4;850,5
2021-07-19 21:00:00+00:00;2021-07-19 23:00:00+00:00;8,2;9,1;844,3
2021-07-19 22:00:00+00:00;2021-07-20 00:00:00+00:00;0;0;0
2021-07-19 23:00:00+00:00;2021-07-20 01:00:00+00:00;0,5;0,5;274,97
2021-07-20 00:00:00+00:00;2021-07-20 02:00:00+00:00;4,1;4,1;273,35
2021-07-20 01:00:00+00:00;2021-07-20 03:00:00+00:00;5,2;7,6;351,2
2021-07-20 02:00:00+00:00;2021-07-20 04:00:00+00:00;5,6;7,8;351,7
2021-07-20 03:00:00+00:00;2021-07-20 05:00:00+00:00;5,1;7,6;354,7
2021-07-20 04:00:00+00:00;2021-07-20 06:00:00+00:00;2;2;292,72
2021-07-20 05:00:00+00:00;2021-07-20 07:00:00+00:00;0;0;0
2021-07-20 06:00:00+00:00;2021-07-20 08:00:00+00:00;0;0;0
2021-07-20 07:00:00+00:00;2021-07-20 09:00:00+00:00;0;0;0
2021-07-20 08:00:00+00:00;2021-07-20 10:00:00+00:00;0;0;0
2021-07-20 09:00:00+00:00;2021-07-20 11:00:00+00:00;0;0;0
2021-07-20 10:00:00+00:00;2021-07-20 12:00:00+00:00;0;0;0
2021-07-20 11:00:00+00:00;2021-07-20 13:00:00+00:00;0;0;0
2021-07-20 12:00:00+00:00;2021-07-20 14:00:00+00:00;0;0;0
2021-07-20 13:00:00+00:00;2021-07-20 15:00:00+00:00;0;0;0
2021-07-20 14:00:00+00:00;2021-07-20 16:00:00+00:00;0;0;0
2021-07-20 15:00:00+00:00;2021-07-20 17:00:00+00:00;0;0;0
2021-07-20 16:00:00+00:00;2021-07-20 18:00:00+00:00;0;0;0
2021-07-20 17:00:00+00:00;2021-07-20 19:00:00+00:00;0;0;0
2021-07-20 18:00:00+00:00;2021-07-20 20:00:00+00:00;0;0;0
2021-07-20 19:00:00+00:00;2021-07-20 21:00:00+00:00;0;0;0
2021-07-20 20:00:00+00:00;2021-07-20 22:00:00+00:00;0;0;0
2021-07-20 21:00:00+00:00;2021-07-20 23:00:00+00:00;0;0;0
2021-07-20 22:00:00+00:00;2021-07-21 00:00:00+00:00;0,8;0,8;276,97
2021-07-20 23:00:00+00:00;2021-07-21 01:00:00+00:00;4,3;4,3;273,21
2021-07-21 00:00:00+00:00;2021-07-21 02:00:00+00:00;4;4;271,19
2021-07-21 01:00:00+00:00;2021-07-21 03:00:00+00:00;6;8;323,4
2021-07-21 02:00:00+00:00;2021-07-21 04:00:00+00:00;6,6;8,3;323,2
2021-07-21 03:00:00+00:00;2021-07-21 05:00:00+00:00;5,9;8;327
2021-07-21 04:00:00+00:00;2021-07-21 06:00:00+00:00;2,8;2,8;288,27
2021-07-21 05:00:00+00:00;2021-07-21 07:00:00+00:00;0;0;0
2021-07-21 06:00:00+00:00;2021-07-21 08:00:00+00:00;0;0;0
2021-07-21 07:00:00+00:00;2021-07-21 09:00:00+00:00;0;0;0
2021-07-21 08:00:00+00:00;2021-07-21 10:00:00+00:00;0;0;0
2021-07-21 09:00:00+00:00;2021-07-21 11:00:00+00:00;0;0;0
2021-07-21 10:00:00+00:00;2021-07-21 12:00:00+00:00;0;0;0
2021-07-21 11:00:00+00:00;2021-07-21 13:00:00+00:00;0;0;0
2021-07-21 12:00:00+00:00;2021-07-21 14:00:00+00:00;0;0;0
2021-07-21 13:00:00+00:00;2021-07-21 15:00:00+00:00;0;0;0
2021-07-21 14:00:00+00:00;2021-07-21 16:00:00+00:00;0;0;0
2021-07-21 15:00:00+00:00;2021-07-21 17:00:00+00:00;0;0;0
2021-07-21 16:00:00+00:00;2021-07-21 18:00:00+00:00;0;0;0
2021-07-21 17:00:00+00:00;2021-07-21 19:00:00+00:00;0;0;0
2021-07-21 18:00:00+00:00;2021-07-21 20:00:00+00:00;0;0;0
2021-07-21 19:00:00+00:00;2021-07-21 21:00:00+00:00;0;0;0
2021-07-21 20:00:00+00:00;2021-07-21 22:00:00+00:00;0;0;0
2021-07-21 21:00:00+00:00;2021-07-21 23:00:00+00:00;0,1;0,5;290,55
2021-07-21 22:00:00+00:00;2021-07-22 00:00:00+00:00;0,8;0,8;316,6
2021-07-21 23:00:00+00:00;2021-07-22 01:00:00+00:00;3,8;3,8;274,65
2021-07-22 00:00:00+00:00;2021-07-22 02:00:00+00:00;7,4;8,7;309,5
2021-07-22 01:00:00+00:00;2021-07-22 03:00:00+00:00;8,5;9,3;308,5
2021-07-22 02:00:00+00:00;2021-07-22 04:00:00+00:00;8,7;9,4;307,6
2021-07-22 03:00:00+00:00;2021-07-22 05:00:00+00:00;7,5;8,8;311,6
2021-07-22 04:00:00+00:00;2021-07-22 06:00:00+00:00;4,1;4,1;289,71
2021-07-22 05:00:00+00:00;2021-07-22 07:00:00+00:00;0,1;1;303,02
2021-07-22 06:00:00+00:00;2021-07-22 08:00:00+00:00;0;0;0
2021-07-22 07:00:00+00:00;2021-07-22 09:00:00+00:00;0;0;0
2021-07-22 08:00:00+00:00;2021-07-22 10:00:00+00:00;0;0;0
2021-07-22 09:00:00+00:00;2021-07-22 11:00:00+00:00;0;0;0
2021-07-22 10:00:00+00:00;2021-07-22 12:00:00+00:00;0;0;0
2021-07-22 11:00:00+00:00;2021-07-22 13:00:00+00:00;0;0;0
2021-07-22 12:00:00+00:00;2021-07-22 14:00:00+00:00;0;0;0
2021-07-22 13:00:00+00:00;2021-07-22 15:00:00+00:00;1,1;1,1;273,58
2021-07-22 14:00:00+00:00;2021-07-22 16:00:00+00:00;1,5;1,5;279,09
2021-07-22 15:00:00+00:00;2021-07-22 17:00:00+00:00;0;0;0
2021-07-22 16:00:00+00:00;2021-07-22 18:00:00+00:00;0;0;0
2021-07-22 17:00:00+00:00;2021-07-22 19:00:00+00:00;0;0;0
2021-07-22 18:00:00+00:00;2021-07-22 20:00:00+00:00;0;0;0
2021-07-22 19:00:00+00:00;2021-07-22 21:00:00+00:00;0;0;0
2021-07-22 20:00:00+00:00;2021-07-22 22:00:00+00:00;0;0;0
2021-07-22 21:00:00+00:00;2021-07-22 23:00:00+00:00;0;0;0
2021-07-22 22:00:00+00:00;2021-07-23 00:00:00+00:00;2,3;2,3;281,1
2021-07-22 23:00:00+00:00;2021-07-23 01:00:00+00:00;5,9;8;313,7
2021-07-23 00:00:00+00:00;2021-07-23 02:00:00+00:00;7,9;9;310
2021-07-23 01:00:00+00:00;2021-07-23 03:00:00+00:00;8,8;9,4;308,6
2021-07-23 02:00:00+00:00;2021-07-23 04:00:00+00:00;9,1;9,6;310,2
2021-07-23 03:00:00+00:00;2021-07-23 05:00:00+00:00;7,9;9;316,6
2021-07-23 04:00:00+00:00;2021-07-23 06:00:00+00:00;4;4;289,57
2021-07-23 05:00:00+00:00;2021-07-23 07:00:00+00:00;0,3;0,3;339,5
2021-07-23 06:00:00+00:00;2021-07-23 08:00:00+00:00;0;0;0
2021-07-23 07:00:00+00:00;2021-07-23 09:00:00+00:00;0;0;0
2021-07-23 08:00:00+00:00;2021-07-23 10:00:00+00:00;0;0;0
2021-07-23 09:00:00+00:00;2021-07-23 11:00:00+00:00;0;0;0
2021-07-23 10:00:00+00:00;2021-07-23 12:00:00+00:00;0;0;0
2021-07-23 11:00:00+00:00;2021-07-23 13:00:00+00:00;0;0;0
2021-07-23 12:00:00+00:00;2021-07-23 14:00:00+00:00;1;1;269,54
2021-07-23 13:00:00+00:00;2021-07-23 15:00:00+00:00;2;2;270,61
2021-07-23 14:00:00+00:00;2021-07-23 16:00:00+00:00;2;2;270,61
2021-07-23 15:00:00+00:00;2021-07-23 17:00:00+00:00;1;1;280,56
2021-07-23 16:00:00+00:00;2021-07-23 18:00:00+00:00;0;0;0
2021-07-23 17:00:00+00:00;2021-07-23 19:00:00+00:00;0;0;0
2021-07-23 18:00:00+00:00;2021-07-23 20:00:00+00:00;0;0;0
2021-07-23 19:00:00+00:00;2021-07-23 21:00:00+00:00;0;0;0
2021-07-23 20:00:00+00:00;2021-07-23 22:00:00+00:00;0,4;0,4;328,9
2021-07-23 21:00:00+00:00;2021-07-23 23:00:00+00:00;3,5;3,5;285
2021-07-23 22:00:00+00:00;2021-07-24 00:00:00+00:00;4,7;4,7;280,07
2021-07-23 23:00:00+00:00;2021-07-24 01:00:00+00:00;7,3;8,7;354,3
2021-07-24 00:00:00+00:00;2021-07-24 02:00:00+00:00;10,2;14,4;356,8
2021-07-24 01:00:00+00:00;2021-07-24 03:00:00+00:00;11,4;14,4;351,4
2021-07-24 02:00:00+00:00;2021-07-24 04:00:00+00:00;12,2;14,4;350,4
2021-07-24 03:00:00+00:00;2021-07-24 05:00:00+00:00;11;14,4;349,9
2021-07-24 04:00:00+00:00;2021-07-24 06:00:00+00:00;6,6;8,3;345
2021-07-24 05:00:00+00:00;2021-07-24 07:00:00+00:00;2,2;2,2;270,92
