HourUTC,HourDK,FCR_N_PriceDKK,FCR_N_PriceEUR,FCR_D_UpPriceDKK,FCR_D_UpPriceEUR
2021-11-29T10:00:00,2021-11-29T11:00:00,1057.54,142.21,464.56,62.47
2021-11-29T11:00:00,2021-11-29T12:00:00,1061.56,142.75,462.03,62.13
2021-11-29T12:00:00,2021-11-29T13:00:00,1099.86,147.9,463.29,62.3
2021-11-29T13:00:00,2021-11-29T14:00:00,1112.35,149.58,454.22,61.08
2021-11-29T14:00:00,2021-11-29T15:00:00,1276.18,171.61,959.53,129.03
2021-11-29T15:00:00,2021-11-29T16:00:00,1317.08,177.11,916.25,123.21
2021-11-29T16:00:00,2021-11-29T17:00:00,1315.44,176.89,912.61,122.72
2021-11-29T17:00:00,2021-11-29T18:00:00,1178.83,158.52,786.71,105.79
2021-11-29T18:00:00,2021-11-29T19:00:00,1141.06,153.44,754.88,101.51
2021-11-29T19:00:00,2021-11-29T20:00:00,938.34,126.18,760.83,102.31
2021-11-29T20:00:00,2021-11-29T21:00:00,886.88,119.26,468.5,63
2021-11-29T21:00:00,2021-11-29T22:00:00,931.2,125.22,428.42,57.61
2021-11-29T22:00:00,2021-11-29T23:00:00,740.45,99.57,441.21,59.33
2021-11-29T23:00:00,2021-11-30T00:00:00,858.69,115.47,486.27,65.39
2021-11-30T00:00:00,2021-11-30T01:00:00,846.79,113.87,443.59,59.65
2021-11-30T01:00:00,2021-11-30T02:00:00,843.82,113.47,444.03,59.71
2021-11-30T02:00:00,2021-11-30T03:00:00,845.38,113.68,444.7,59.8
2021-11-30T03:00:00,2021-11-30T04:00:00,853.34,114.75,444.33,59.75
2021-11-30T04:00:00,2021-11-30T05:00:00,846.27,113.8,489.25,65.79
2021-11-30T05:00:00,2021-11-30T06:00:00,982.21,132.08,496.16,66.72
2021-11-30T06:00:00,2021-11-30T07:00:00,1141.87,153.55,582.2,78.29
2021-11-30T07:00:00,2021-11-30T08:00:00,1107.52,148.93,545.84,73.4
2021-11-30T08:00:00,2021-11-30T09:00:00,1146.86,154.22,542.34,72.93
2021-11-30T09:00:00,2021-11-30T10:00:00,1132.06,152.23,533.79,71.78
2021-11-30T10:00:00,2021-11-30T11:00:00,1068.55,143.69,512.6,68.93
2021-11-30T11:00:00,2021-11-30T12:00:00,1086.4,146.09,512.37,68.9
2021-11-30T12:00:00,2021-11-30T13:00:00,1143.21,153.73,495.27,66.6
2021-11-30T13:00:00,2021-11-30T14:00:00,1148.05,154.38,500.1,67.25
2021-11-30T14:00:00,2021-11-30T15:00:00,1144.48,153.9,629.65,84.67
2021-11-30T15:00:00,2021-11-30T16:00:00,1174.67,157.96,664.6,89.37
2021-11-30T16:00:00,2021-11-30T17:00:00,1142.47,153.63,666.76,89.66
2021-11-30T17:00:00,2021-11-30T18:00:00,1145.52,154.04,703.42,94.59
2021-11-30T18:00:00,2021-11-30T19:00:00,1092.72,146.94,659.84,88.73
2021-11-30T19:00:00,2021-11-30T20:00:00,1047.88,140.91,580.64,78.08
2021-11-30T20:00:00,2021-11-30T21:00:00,1029.58,138.45,492.15,66.18
2021-11-30T21:00:00,2021-11-30T22:00:00,1011.96,136.08,449.83,60.49
2021-11-30T22:00:00,2021-11-30T23:00:00,888.22,119.44,431.76,58.06
2021-11-30T23:00:00,2021-12-01T00:00:00,899.15,120.92,614.7,82.66
2021-12-01T00:00:00,2021-12-01T01:00:00,907.29,122.01,589.84,79.32
2021-12-01T01:00:00,2021-12-01T02:00:00,908.79,122.21,597.25,80.32
2021-12-01T02:00:00,2021-12-01T03:00:00,916.77,123.29,587.68,79.03
2021-12-01T03:00:00,2021-12-01T04:00:00,899.53,120.97,588.98,79.21
2021-12-01T04:00:00,2021-12-01T05:00:00,831.95,111.88,596.99,80.28
2021-12-01T05:00:00,2021-12-01T06:00:00,944.91,127.07,735.66,98.93
2021-12-01T06:00:00,2021-12-01T07:00:00,1064.62,143.17,836.85,112.54
2021-12-01T07:00:00,2021-12-01T08:00:00,919.52,123.65,796.11,107.06
2021-12-01T08:00:00,2021-12-01T09:00:00,979.55,131.73,797.32,107.22
2021-12-01T09:00:00,2021-12-01T10:00:00,866.13,116.48,798.13,107.33
2021-12-01T10:00:00,2021-12-01T11:00:00,838.91,112.82,812.99,109.33
2021-12-01T11:00:00,2021-12-01T12:00:00,857.67,115.34,823.28,110.71
2021-12-01T12:00:00,2021-12-01T13:00:00,835.42,112.35,808.72,108.76
2021-12-01T13:00:00,2021-12-01T14:00:00,914.55,122.99,815.99,109.73
2021-12-01T14:00:00,2021-12-01T15:00:00,1007.91,135.54,830.13,111.63
2021-12-01T15:00:00,2021-12-01T16:00:00,1052.65,141.56,849.41,114.23
2021-12-01T16:00:00,2021-12-01T17:00:00,1054.3,141.78,851.76,114.54
2021-12-01T17:00:00,2021-12-01T18:00:00,967.24,130.07,833.79,112.13
2021-12-01T18:00:00,2021-12-01T19:00:00,972.83,130.82,782.31,105.2
2021-12-01T19:00:00,2021-12-01T20:00:00,863.81,116.16,798.41,107.37
2021-12-01T20:00:00,2021-12-01T21:00:00,881.74,118.57,773.18,103.98
2021-12-01T21:00:00,2021-12-01T22:00:00,962.05,129.37,687.27,92.42
2021-12-01T22:00:00,2021-12-01T23:00:00,966,129.91,657.2,88.38
2021-12-01T23:00:00,2021-12-02T00:00:00,748.89,100.7,434.46,58.42
2021-12-02T00:00:00,2021-12-02T01:00:00,755.73,101.62,433.71,58.32
2021-12-02T01:00:00,2021-12-02T02:00:00,745.99,100.31,442.12,59.45
2021-12-02T02:00:00,2021-12-02T03:00:00,755.36,101.57,450.37,60.56
2021-12-02T03:00:00,2021-12-02T04:00:00,738.92,99.36,450,60.51
2021-12-02T04:00:00,2021-12-02T05:00:00,689.32,92.69,435.2,58.52
2021-12-02T05:00:00,2021-12-02T06:00:00,752.83,101.23,505.85,68.02
2021-12-02T06:00:00,2021-12-02T07:00:00,931.68,125.28,519.98,69.92
2021-12-02T07:00:00,2021-12-02T08:00:00,831.43,111.8,509.57,68.52
2021-12-02T08:00:00,2021-12-02T09:00:00,866.02,116.45,488.3,65.66
2021-12-02T09:00:00,2021-12-02T10:00:00,847.35,113.94,485.85,65.33
2021-12-02T10:00:00,2021-12-02T11:00:00,788.15,105.98,496.56,66.77
2021-12-02T11:00:00,2021-12-02T12:00:00,783.39,105.34,490.01,65.89
2021-12-02T12:00:00,2021-12-02T13:00:00,821.84,110.51,487.26,65.52
2021-12-02T13:00:00,2021-12-02T14:00:00,823.03,110.67,490.98,66.02
2021-12-02T14:00:00,2021-12-02T15:00:00,859.17,115.53,703.08,94.54
2021-12-02T15:00:00,2021-12-02T16:00:00,895.47,120.41,778.34,104.66
2021-12-02T16:00:00,2021-12-02T17:00:00,890.04,119.68,822.44,110.59
2021-12-02T17:00:00,2021-12-02T18:00:00,849.65,114.25,733.86,98.68
2021-12-02T18:00:00,2021-12-02T19:00:00,864.6,116.26,683.67,91.93
2021-12-02T19:00:00,2021-12-02T20:00:00,858.65,115.46,679.95,91.43
2021-12-02T20:00:00,2021-12-02T21:00:00,819.76,110.23,524.96,70.59
2021-12-02T21:00:00,2021-12-02T22:00:00,851.81,114.54,491.05,66.03
2021-12-02T22:00:00,2021-12-02T23:00:00,750.37,100.9,459.74,61.82
2021-12-02T23:00:00,2021-12-03T00:00:00,737.6,99.19,703.78,94.64
2021-12-03T00:00:00,2021-12-03T01:00:00,744.96,100.18,752.94,101.25
2021-12-03T01:00:00,2021-12-03T02:00:00,718.93,96.68,751.67,101.08
2021-12-03T02:00:00,2021-12-03T03:00:00,725.77,97.6,754.34,101.44
2021-12-03T03:00:00,2021-12-03T04:00:00,713.21,95.91,758.22,101.96
2021-12-03T04:00:00,2021-12-03T05:00:00,731.5,98.37,752.45,101.19
2021-12-03T05:00:00,2021-12-03T06:00:00,770.69,103.64,802.17,107.87
2021-12-03T06:00:00,2021-12-03T07:00:00,820.81,110.38,869.66,116.95
2021-12-03T07:00:00,2021-12-03T08:00:00,749.27,100.76,816.48,109.8
2021-12-03T08:00:00,2021-12-03T09:00:00,745.33,100.23,815.36,109.65
2021-12-03T09:00:00,2021-12-03T10:00:00,754.77,101.5,815.22,109.63
2021-12-03T10:00:00,2021-12-03T11:00:00,712.16,95.77,740.81,99.62
2021-12-03T11:00:00,2021-12-03T12:00:00,710.53,95.55,751.61,101.07
2021-12-03T12:00:00,2021-12-03T13:00:00,717.52,96.49,746.65,100.41
2021-12-03T13:00:00,2021-12-03T14:00:00,722.35,97.14,744.98,100.18
2021-12-03T14:00:00,2021-12-03T15:00:00,722.5,97.16,821.69,110.5
2021-12-03T15:00:00,2021-12-03T16:00:00,780.58,104.97,811.38,109.11
2021-12-03T16:00:00,2021-12-03T17:00:00,773.66,104.04,806.38,108.44
2021-12-03T17:00:00,2021-12-03T18:00:00,788.24,106,780.67,104.98
2021-12-03T18:00:00,2021-12-03T19:00:00,694.91,93.45,793.12,106.66
2021-12-03T19:00:00,2021-12-03T20:00:00,806.9,108.51,786.74,105.8
2021-12-03T20:00:00,2021-12-03T21:00:00,805.19,108.28,740.5,99.58
2021-12-03T21:00:00,2021-12-03T22:00:00,848.4,114.09,711.1,95.63
2021-12-03T22:00:00,2021-12-03T23:00:00,787.34,105.88,694.41,93.38
2021-12-03T23:00:00,2021-12-04T00:00:00,743.55,99.99,531.24,71.44
2021-12-04T00:00:00,2021-12-04T01:00:00,736.11,98.99,567.38,76.3
2021-12-04T01:00:00,2021-12-04T02:00:00,738.19,99.27,567.08,76.26
2021-12-04T02:00:00,2021-12-04T03:00:00,758.34,101.98,571.84,76.9
2021-12-04T03:00:00,2021-12-04T04:00:00,757.3,101.84,570.95,76.78
2021-12-04T04:00:00,2021-12-04T05:00:00,707.26,95.11,594.15,79.9
2021-12-04T05:00:00,2021-12-04T06:00:00,622.04,83.65,558.16,75.06
2021-12-04T06:00:00,2021-12-04T07:00:00,627.91,84.44,524.85,70.58
2021-12-04T07:00:00,2021-12-04T08:00:00,682.49,91.78,570.28,76.69
2021-12-04T08:00:00,2021-12-04T09:00:00,683.68,91.94,562.4,75.63
2021-12-04T09:00:00,2021-12-04T10:00:00,684.13,92,553.25,74.4
2021-12-04T10:00:00,2021-12-04T11:00:00,672.83,90.48,539.2,72.51
2021-12-04T11:00:00,2021-12-04T12:00:00,677.36,91.09,549.83,73.94
2021-12-04T12:00:00,2021-12-04T13:00:00,674.46,90.7,573.41,77.11
2021-12-04T13:00:00,2021-12-04T14:00:00,678.78,91.28,575.64,77.41
2021-12-04T14:00:00,2021-12-04T15:00:00,677.29,91.08,587.01,78.94
2021-12-04T15:00:00,2021-12-04T16:00:00,752.47,101.19,560.76,75.41
2021-12-04T16:00:00,2021-12-04T17:00:00,747.12,100.47,596.98,80.28
2021-12-04T17:00:00,2021-12-04T18:00:00,749.35,100.77,615.2,82.73
2021-12-04T18:00:00,2021-12-04T19:00:00,741.91,99.77,613.41,82.49
2021-12-04T19:00:00,2021-12-04T20:00:00,745.85,100.3,609.25,81.93
2021-12-04T20:00:00,2021-12-04T21:00:00,643.6,86.55,617.13,82.99
2021-12-04T21:00:00,2021-12-04T22:00:00,649.11,87.29,601.96,80.95
2021-12-04T22:00:00,2021-12-04T23:00:00,737.82,99.22,600.62,80.77
2021-12-04T23:00:00,2021-12-05T00:00:00,638.92,85.92,501.87,67.49
2021-12-05T00:00:00,2021-12-05T01:00:00,652.53,87.75,504.1,67.79
2021-12-05T01:00:00,2021-12-05T02:00:00,667.4,89.75,503.88,67.76
2021-12-05T02:00:00,2021-12-05T03:00:00,648.59,87.22,509.45,68.51
2021-12-05T03:00:00,2021-12-05T04:00:00,645.91,86.86,506.85,68.16
2021-12-05T04:00:00,2021-12-05T05:00:00,623.6,83.86,500.23,67.27
2021-12-05T05:00:00,2021-12-05T06:00:00,603.45,81.15,511.54,68.79
2021-12-05T06:00:00,2021-12-05T07:00:00,577.57,77.67,510.5,68.65
2021-12-05T07:00:00,2021-12-05T08:00:00,559.05,75.18,487.74,65.59
2021-12-05T08:00:00,2021-12-05T09:00:00,561.51,75.51,488.63,65.71
2021-12-05T09:00:00,2021-12-05T10:00:00,544.03,73.16,489.6,65.84
2021-12-05T10:00:00,2021-12-05T11:00:00,526.04,70.74,498.75,67.07
2021-12-05T11:00:00,2021-12-05T12:00:00,532.06,71.55,489.08,65.77
2021-12-05T12:00:00,2021-12-05T13:00:00,533.1,71.69,495.33,66.61
2021-12-05T13:00:00,2021-12-05T14:00:00,528.27,71.04,514.06,69.13
2021-12-05T14:00:00,2021-12-05T15:00:00,633.79,85.23,509.53,68.52
2021-12-05T15:00:00,2021-12-05T16:00:00,686.88,92.37,851.3,114.48
2021-12-05T16:00:00,2021-12-05T17:00:00,717.59,96.5,874.72,117.63
2021-12-05T17:00:00,2021-12-05T18:00:00,709.56,95.42,873.75,117.5
2021-12-05T18:00:00,2021-12-05T19:00:00,706.14,94.96,859.4,115.57
2021-12-05T19:00:00,2021-12-05T20:00:00,709.79,95.45,860.52,115.72
2021-12-05T20:00:00,2021-12-05T21:00:00,701.46,94.33,580.54,78.07
2021-12-05T21:00:00,2021-12-05T22:00:00,657.81,88.46,507.3,68.22
2021-12-05T22:00:00,2021-12-05T23:00:00,668.81,89.94,501.2,67.4
2021-12-05T23:00:00,2021-12-06T00:00:00,706.8,95.05,585.45,78.73
2021-12-06T00:00:00,2021-12-06T01:00:00,718.41,96.61,529.53,71.21
2021-12-06T01:00:00,2021-12-06T02:00:00,696.15,93.62,535.18,71.97
2021-12-06T02:00:00,2021-12-06T03:00:00,696.17,93.62,519.57,69.87
2021-12-06T03:00:00,2021-12-06T04:00:00,714.83,96.13,518.9,69.78
2021-12-06T04:00:00,2021-12-06T05:00:00,790.76,106.34,524.92,70.59
2021-12-06T05:00:00,2021-12-06T06:00:00,1001.37,134.66,599.28,80.59
2021-12-06T06:00:00,2021-12-06T07:00:00,876.36,117.85,690.82,92.9
2021-12-06T07:00:00,2021-12-06T08:00:00,781.76,105.13,727.48,97.83
2021-12-06T08:00:00,2021-12-06T09:00:00,768.36,103.33,725.55,97.57
2021-12-06T09:00:00,2021-12-06T10:00:00,771.34,103.73,725.92,97.62
2021-12-06T10:00:00,2021-12-06T11:00:00,671.24,90.27,737,99.11
2021-12-06T11:00:00,2021-12-06T12:00:00,685.51,92.19,678.48,91.24
2021-12-06T12:00:00,2021-12-06T13:00:00,864.61,116.27,701.01,94.27
2021-12-06T13:00:00,2021-12-06T14:00:00,867.84,116.71,746.45,100.38
2021-12-06T14:00:00,2021-12-06T15:00:00,878.71,118.17,1286.24,172.97
2021-12-06T15:00:00,2021-12-06T16:00:00,819.51,110.21,1260.58,169.52
2021-12-06T16:00:00,2021-12-06T17:00:00,812.35,109.24,1226.23,164.9
2021-12-06T17:00:00,2021-12-06T18:00:00,796.69,107.14,1159.23,155.89
2021-12-06T18:00:00,2021-12-06T19:00:00,753.96,101.39,1117.96,150.34
2021-12-06T19:00:00,2021-12-06T20:00:00,753.63,101.35,1117.44,150.27
2021-12-06T20:00:00,2021-12-06T21:00:00,743.31,99.96,662.12,89.04
2021-12-06T21:00:00,2021-12-06T22:00:00,689.8,92.76,592.44,79.67
2021-12-06T22:00:00,2021-12-06T23:00:00,688.07,92.53,602.03,80.96
2021-12-06T23:00:00,2021-12-07T00:00:00,651.34,87.59,520.53,70
2021-12-07T00:00:00,2021-12-07T01:00:00,545.89,73.41,531.91,71.53
2021-12-07T01:00:00,2021-12-07T02:00:00,557.86,75.02,526.33,70.78
2021-12-07T02:00:00,2021-12-07T03:00:00,588.95,79.2,527,70.87
2021-12-07T03:00:00,2021-12-07T04:00:00,668.22,89.86,534.96,71.94
2021-12-07T04:00:00,2021-12-07T05:00:00,650.59,87.49,548.57,73.77
2021-12-07T05:00:00,2021-12-07T06:00:00,726.67,97.72,563.59,75.79
2021-12-07T06:00:00,2021-12-07T07:00:00,845.2,113.66,617.28,83.01
2021-12-07T07:00:00,2021-12-07T08:00:00,669.78,90.07,616.76,82.94
2021-12-07T08:00:00,2021-12-07T09:00:00,692.38,93.11,617.73,83.07
2021-12-07T09:00:00,2021-12-07T10:00:00,695.95,93.59,617.06,82.98
2021-12-07T10:00:00,2021-12-07T11:00:00,659.96,88.75,629.4,84.64
2021-12-07T11:00:00,2021-12-07T12:00:00,660.86,88.87,628.43,84.51
2021-12-07T12:00:00,2021-12-07T13:00:00,678.33,91.22,672.75,90.47
2021-12-07T13:00:00,2021-12-07T14:00:00,699.75,94.1,680.49,91.51
2021-12-07T14:00:00,2021-12-07T15:00:00,698.78,93.97,901.64,121.25
2021-12-07T15:00:00,2021-12-07T16:00:00,784.37,105.48,861.93,115.91
2021-12-07T16:00:00,2021-12-07T17:00:00,767.64,103.23,837.76,112.66
2021-12-07T17:00:00,2021-12-07T18:00:00,778.79,104.73,837.69,112.65
2021-12-07T18:00:00,2021-12-07T19:00:00,792.18,106.53,897.85,120.74
2021-12-07T19:00:00,2021-12-07T20:00:00,783.03,105.3,890.34,119.73
2021-12-07T20:00:00,2021-12-07T21:00:00,712.02,95.75,651.86,87.66
2021-12-07T21:00:00,2021-12-07T22:00:00,578.83,77.84,549.46,73.89
2021-12-07T22:00:00,2021-12-07T23:00:00,652.3,87.72,554.89,74.62
2021-12-07T23:00:00,2021-12-08T00:00:00,694.76,93.43,520.46,69.99
2021-12-08T00:00:00,2021-12-08T01:00:00,683.91,91.97,508.34,68.36
2021-12-08T01:00:00,2021-12-08T02:00:00,684.8,92.09,521.2,70.09
2021-12-08T02:00:00,2021-12-08T03:00:00,697.07,93.74,523.06,70.34
2021-12-08T03:00:00,2021-12-08T04:00:00,729.86,98.15,512.87,68.97
2021-12-08T04:00:00,2021-12-08T05:00:00,653.27,87.85,530.2,71.3
2021-12-08T05:00:00,2021-12-08T06:00:00,643.83,86.58,564.78,75.95
2021-12-08T06:00:00,2021-12-08T07:00:00,754.55,101.47,571.47,76.85
2021-12-08T07:00:00,2021-12-08T08:00:00,730.9,98.29,589.69,79.3
2021-12-08T08:00:00,2021-12-08T09:00:00,731.57,98.38,594.15,79.9
2021-12-08T09:00:00,2021-12-08T10:00:00,736.04,98.98,573.55,77.13
2021-12-08T10:00:00,2021-12-08T11:00:00,671.12,90.25,569.09,76.53
2021-12-08T11:00:00,2021-12-08T12:00:00,682.12,91.73,566.42,76.17
2021-12-08T12:00:00,2021-12-08T13:00:00,746.89,100.44,570.36,76.7
2021-12-08T13:00:00,2021-12-08T14:00:00,749.57,100.8,569.76,76.62
2021-12-08T14:00:00,2021-12-08T15:00:00,790.32,106.28,675.8,90.88
2021-12-08T15:00:00,2021-12-08T16:00:00,859.33,115.56,709.04,95.35
2021-12-08T16:00:00,2021-12-08T17:00:00,863.27,116.09,696.7,93.69
2021-12-08T17:00:00,2021-12-08T18:00:00,828.54,111.42,669.93,90.09
2021-12-08T18:00:00,2021-12-08T19:00:00,795.75,107.01,676.55,90.98
2021-12-08T19:00:00,2021-12-08T20:00:00,801.25,107.75,672.01,90.37
2021-12-08T20:00:00,2021-12-08T21:00:00,699.15,94.02,579.65,77.95
2021-12-08T21:00:00,2021-12-08T22:00:00,676.62,90.99,538.83,72.46
2021-12-08T22:00:00,2021-12-08T23:00:00,644.42,86.66,538.08,72.36
2021-12-08T23:00:00,2021-12-09T00:00:00,633.87,85.24,511.84,68.83
2021-12-09T00:00:00,2021-12-09T01:00:00,652.24,87.71,503.66,67.73
2021-12-09T01:00:00,2021-12-09T02:00:00,645.02,86.74,516.3,69.43
2021-12-09T02:00:00,2021-12-09T03:00:00,645.32,86.78,514.67,69.21
2021-12-09T03:00:00,2021-12-09T04:00:00,646.96,87,511.91,68.84
2021-12-09T04:00:00,2021-12-09T05:00:00,608.51,81.83,523.37,70.38
2021-12-09T05:00:00,2021-12-09T06:00:00,700.28,94.17,526.34,70.78
2021-12-09T06:00:00,2021-12-09T07:00:00,735.52,98.91,543.3,73.06
2021-12-09T07:00:00,2021-12-09T08:00:00,666.07,89.57,550.36,74.01
2021-12-09T08:00:00,2021-12-09T09:00:00,666.52,89.63,549.99,73.96
2021-12-09T09:00:00,2021-12-09T10:00:00,667.85,89.81,536.68,72.17
2021-12-09T10:00:00,2021-12-09T11:00:00,666.14,89.58,537.5,72.28
2021-12-09T11:00:00,2021-12-09T12:00:00,681.91,91.7,546.87,73.54
2021-12-09T12:00:00,2021-12-09T13:00:00,685.63,92.2,546.27,73.46
2021-12-09T13:00:00,2021-12-09T14:00:00,690.16,92.81,546.35,73.47
2021-12-09T14:00:00,2021-12-09T15:00:00,689.87,92.77,676.93,91.03
2021-12-09T15:00:00,2021-12-09T16:00:00,717.83,96.53,748.31,100.63
2021-12-09T16:00:00,2021-12-09T17:00:00,715.07,96.16,736.86,99.09
2021-12-09T17:00:00,2021-12-09T18:00:00,712.32,95.79,706.89,95.06
2021-12-09T18:00:00,2021-12-09T19:00:00,727.42,97.82,722.36,97.14
2021-12-09T19:00:00,2021-12-09T20:00:00,715.3,96.19,703.55,94.61
2021-12-09T20:00:00,2021-12-09T21:00:00,670.61,90.18,614.61,82.65
2021-12-09T21:00:00,2021-12-09T22:00:00,680.57,91.52,546.49,73.49
2021-12-09T22:00:00,2021-12-09T23:00:00,640.19,86.09,537.57,72.29
2021-12-09T23:00:00,2021-12-10T00:00:00,590.36,79.39,531.39,71.46
2021-12-10T00:00:00,2021-12-10T01:00:00,607.76,81.73,514.88,69.24
2021-12-10T01:00:00,2021-12-10T02:00:00,605.16,81.38,520.16,69.95
2021-12-10T02:00:00,2021-12-10T03:00:00,606.35,81.54,530.8,71.38
2021-12-10T03:00:00,2021-12-10T04:00:00,608.88,81.88,525.37,70.65
2021-12-10T04:00:00,2021-12-10T05:00:00,649.18,87.3,480.38,64.6
2021-12-10T05:00:00,2021-12-10T06:00:00,651.04,87.55,503.51,67.71
2021-12-10T06:00:00,2021-12-10T07:00:00,673.2,90.53,500.08,67.25
2021-12-10T07:00:00,2021-12-10T08:00:00,640.33,86.11,505.59,67.99
2021-12-10T08:00:00,2021-12-10T09:00:00,637.8,85.77,511.24,68.75
2021-12-10T09:00:00,2021-12-10T10:00:00,635.2,85.42,505.36,67.96
2021-12-10T10:00:00,2021-12-10T11:00:00,630.07,84.73,498.67,67.06
2021-12-10T11:00:00,2021-12-10T12:00:00,629.47,84.65,560.02,75.31
2021-12-10T12:00:00,2021-12-10T13:00:00,625.83,84.16,569.24,76.55
2021-12-10T13:00:00,2021-12-10T14:00:00,626.43,84.24,514.29,69.16
2021-12-10T14:00:00,2021-12-10T15:00:00,617.87,83.09,527.67,70.96
2021-12-10T15:00:00,2021-12-10T16:00:00,661.67,88.98,657.43,88.41
2021-12-10T16:00:00,2021-12-10T17:00:00,666.28,89.6,657.51,88.42
2021-12-10T17:00:00,2021-12-10T18:00:00,662.19,89.05,639.29,85.97
2021-12-10T18:00:00,2021-12-10T19:00:00,659.74,88.72,540.69,72.71
2021-12-10T19:00:00,2021-12-10T20:00:00,660.41,88.81,507,68.18
2021-12-10T20:00:00,2021-12-10T21:00:00,653.72,87.91,523.81,70.44
2021-12-10T21:00:00,2021-12-10T22:00:00,579.43,77.92,545.15,73.31
2021-12-10T22:00:00,2021-12-10T23:00:00,584.26,78.57,541.43,72.81
2021-12-10T23:00:00,2021-12-11T00:00:00,582.55,78.34,421.93,56.74
2021-12-11T00:00:00,2021-12-11T01:00:00,583.3,78.44,439.63,59.12
2021-12-11T01:00:00,2021-12-11T02:00:00,582.33,78.31,439.7,59.13
2021-12-11T02:00:00,2021-12-11T03:00:00,583,78.4,443.5,59.64
2021-12-11T03:00:00,2021-12-11T04:00:00,582.7,78.36,440.67,59.26
2021-12-11T04:00:00,2021-12-11T05:00:00,591.55,79.55,479.26,64.45
2021-12-11T05:00:00,2021-12-11T06:00:00,577.35,77.64,449.22,60.41
2021-12-11T06:00:00,2021-12-11T07:00:00,580.69,78.09,439.03,59.04
2021-12-11T07:00:00,2021-12-11T08:00:00,573.26,77.09,428.33,57.6
2021-12-11T08:00:00,2021-12-11T09:00:00,574,77.19,433.01,58.23
2021-12-11T09:00:00,2021-12-11T10:00:00,568.35,76.43,432.71,58.19
2021-12-11T10:00:00,2021-12-11T11:00:00,565.97,76.11,440,59.17
2021-12-11T11:00:00,2021-12-11T12:00:00,567.75,76.35,460.9,61.98
2021-12-11T12:00:00,2021-12-11T13:00:00,576.6,77.54,462.83,62.24
2021-12-11T13:00:00,2021-12-11T14:00:00,575.86,77.44,466.1,62.68
2021-12-11T14:00:00,2021-12-11T15:00:00,575.86,77.44,485.51,65.29
2021-12-11T15:00:00,2021-12-11T16:00:00,597.87,80.4,524.85,70.58
2021-12-11T16:00:00,2021-12-11T17:00:00,599.06,80.56,602.03,80.96
2021-12-11T17:00:00,2021-12-11T18:00:00,620.63,83.46,587.68,79.03
2021-12-11T18:00:00,2021-12-11T19:00:00,582.85,78.38,474.06,63.75
2021-12-11T19:00:00,2021-12-11T20:00:00,573.33,77.1,455.47,61.25
2021-12-11T20:00:00,2021-12-11T21:00:00,572.51,76.99,464.76,62.5
2021-12-11T21:00:00,2021-12-11T22:00:00,577.79,77.7,433.75,58.33
2021-12-11T22:00:00,2021-12-11T23:00:00,554.22,74.53,431.37,58.01
2021-12-11T23:00:00,2021-12-12T00:00:00,534.96,71.94,411.37,55.32
2021-12-12T00:00:00,2021-12-12T01:00:00,558.53,75.11,442.38,59.49
2021-12-12T01:00:00,2021-12-12T02:00:00,560.02,75.31,447.81,60.22
2021-12-12T02:00:00,2021-12-12T03:00:00,568.79,76.49,446.02,59.98
2021-12-12T03:00:00,2021-12-12T04:00:00,568.72,76.48,448.03,60.25
2021-12-12T04:00:00,2021-12-12T05:00:00,557.79,75.01,448.7,60.34
2021-12-12T05:00:00,2021-12-12T06:00:00,583.44,78.46,429.74,57.79
2021-12-12T06:00:00,2021-12-12T07:00:00,554.22,74.53,427.43,57.48
2021-12-12T07:00:00,2021-12-12T08:00:00,560.17,75.33,419.25,56.38
2021-12-12T08:00:00,2021-12-12T09:00:00,573.41,77.11,419.25,56.38
2021-12-12T09:00:00,2021-12-12T10:00:00,572.74,77.02,415.16,55.83
2021-12-12T10:00:00,2021-12-12T11:00:00,550.28,74,426.69,57.38
2021-12-12T11:00:00,2021-12-12T12:00:00,551.62,74.18,417.02,56.08
2021-12-12T12:00:00,2021-12-12T13:00:00,564.93,75.97,437.25,58.8
2021-12-12T13:00:00,2021-12-12T14:00:00,560.84,75.42,435.17,58.52
2021-12-12T14:00:00,2021-12-12T15:00:00,561.95,75.57,437.99,58.9
2021-12-12T15:00:00,2021-12-12T16:00:00,554.81,74.61,430.7,57.92
2021-12-12T16:00:00,2021-12-12T17:00:00,556.75,74.87,468.78,63.04
2021-12-12T17:00:00,2021-12-12T18:00:00,571.99,76.92,474.8,63.85
2021-12-12T18:00:00,2021-12-12T19:00:00,570.36,76.7,476.14,64.03
2021-12-12T19:00:00,2021-12-12T20:00:00,570.06,76.66,440.52,59.24
2021-12-12T20:00:00,2021-12-12T21:00:00,570.28,76.69,453.83,61.03
2021-12-12T21:00:00,2021-12-12T22:00:00,567.31,76.29,413.08,55.55
2021-12-12T22:00:00,2021-12-12T23:00:00,540.09,72.63,417.32,56.12
2021-12-12T23:00:00,2021-12-13T00:00:00,465.06,62.54,396.28,53.29
2021-12-13T00:00:00,2021-12-13T01:00:00,509.31,68.49,398.58,53.6
2021-12-13T01:00:00,2021-12-13T02:00:00,508.78,68.42,399.18,53.68
2021-12-13T02:00:00,2021-12-13T03:00:00,480.08,64.56,399.47,53.72
2021-12-13T03:00:00,2021-12-13T04:00:00,478.45,64.34,396.8,53.36
2021-12-13T04:00:00,2021-12-13T05:00:00,543.29,73.06,402.37,54.11
